ccaa;gender;diputado;grupo;partido;provincia;legislatura;cargo;handle;;twitter account;;Partido gobierno autonomico;gobierno_auto;gobierno_central;
CAN;0;Castro Cordobez, Antonio Ángel;GP Nacionalista Canario;CCa-PNC;SANTA CRUZ DE TENERIFE;IX;;;;;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Clavijo Batlle, Fernando;GP Nacionalista Canario;CCa-PNC;SANTA CRUZ DE TENERIFE;IX;;;;EquipoClavijo;;CC-PCN-AHÍ - PSOE;1;0;
CAN;1;Corujo Berriel, María Dolores;GP Socialista Canario;PSOE;LAS PALMAS;IX;Portavoz del Grupo Parlamentario;;;loli_mcorujo;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Corujo Bolaños, Gabriel;GP Socialista Canario;PSOE;LAS PALMAS;IX;;;;gabrielcorbol;;CC-PCN-AHÍ - PSOE;1;0;
CAN;1;Cruz Oval, María Teresa;GP Socialista Canario;PSOE;SANTA CRUZ DE TENERIFE;IX;;;;;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Curbelo Curbelo, Casimiro;GP Mixto;ASG;SANTA CRUZ DE TENERIFE;IX;Portavoz del Grupo Parlamentario;;;CasimiroCurbel;;CC-PCN-AHÍ - PSOE;0;0;
CAN;1;Darias San Sebastián, Carolina;GP Socialista Canario;PSOE;LAS PALMAS;IX;Presidenta de la Mesa;;;CarolinaDarias;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Déniz Ramírez, Francisco Antonio;GP Podemos;Podemos;SANTA CRUZ DE TENERIFE;IX;;;;Paco_Deniz;;CC-PCN-AHÍ - PSOE;0;0;
CAN;0;Estalella Limiñana, José Tomás;GP Popular;PP;LAS PALMAS;IX;;;;jose_estalella;;CC-PCN-AHÍ - PSOE;0;1;
CAN;1;García Martínez, Dolores Alicia;GP Nacionalista Canario;CCa-PNC;LAS PALMAS;IX;;;;lolagarciamar1;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;García Ramos, Juan Manuel;GP Nacionalista Canario;CCa-PNC;SANTA CRUZ DE TENERIFE;IX;;;;;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Gómez Hernández, Héctor;GP Socialista Canario;PSOE;SANTA CRUZ DE TENERIFE;IX;Secretario Segundo de la Mesa;;;Hectorgomezh;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Gómez Hernández, Zacarías;GP Popular;PP;SANTA CRUZ DE TENERIFE;IX;;;;zacariasgomez_;;CC-PCN-AHÍ - PSOE;0;1;
CAN;1;González González, Ana;GP Socialista Canario;PSOE;SANTA CRUZ DE TENERIFE;IX;;;;GonzAnagonzalez;;CC-PCN-AHÍ - PSOE;1;0;
CAN;1;González González, María Esther;GP Nueva Canarias;NCA;LAS PALMAS;IX;;;;Egonglez;;CC-PCN-AHÍ - PSOE;0;0;
CAN;1;González Taño, María Guadalupe;GP Nacionalista Canario;CCa-PNC;SANTA CRUZ DE TENERIFE;IX;;;;Guadagleztano;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Hernández Gómez, Juan Ramón;GP Nacionalista Canario;CCa-PNC;SANTA CRUZ DE TENERIFE;IX;;;;;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Hernández Guillén, Marcos Francisco;GP Socialista Canario;PSOE;LAS PALMAS;IX;;;;Marcoshdezgui;;CC-PCN-AHÍ - PSOE;1;0;
CAN;1;Hernández Gutiérrez, Patricia;GP Socialista Canario;PSOE;SANTA CRUZ DE TENERIFE;IX;;;;PatriciaHdezGut;;CC-PCN-AHÍ - PSOE;1;0;
CAN;1;Hernández Labrador, Lorena;GP Popular;PP;SANTA CRUZ DE TENERIFE;IX;;;;lorenahl_;;CC-PCN-AHÍ - PSOE;0;1;
CAN;0;Hernández Miranda, Agustín;GP Popular;PP;SANTA CRUZ DE TENERIFE;IX;;;;AgustinHMirand;;CC-PCN-AHÍ - PSOE;0;1;
CAN;1;Hernández Pérez, María Victoria;GP Socialista Canario;PSOE;SANTA CRUZ DE TENERIFE;IX;;;;;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Hoz Fernández, David de la;GP Nacionalista Canario;CCa-PNC;LAS PALMAS;IX;Vicepresidente Primero de la Mesa;;;daviddelahoz9;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Jorge Blanco, Miguel Jesús;GP Popular;PP;LAS PALMAS;IX;;;;JorgeBlan;;CC-PCN-AHÍ - PSOE;0;1;
CAN;1;Luis Domínguez, M.ª Elena;GP Nacionalista Canario;CCa-PNC;SANTA CRUZ DE TENERIFE;IX;;;;ElenaLuisD;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Luzardo Romano, Josefa;GP Popular;PP;LAS PALMAS;IX;;;;pepaluzardo;;CC-PCN-AHÍ - PSOE;0;1;
CAN;1;Machín Tavío, Migdalia;GP Nacionalista Canario;CCa-PNC;LAS PALMAS;IX;;;;midaliajg;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Márquez Fandiño, Juan José;GP Podemos;Podemos;LAS PALMAS;IX;;;;JMarquezFand;;CC-PCN-AHÍ - PSOE;0;0;
CAN;0;Marrero Morales, Manuel;GP Podemos;Podemos;SANTA CRUZ DE TENERIFE;IX;;;;manolomarrerom;;CC-PCN-AHÍ - PSOE;0;0;
CAN;0;Matos Expósito, Gustavo;GP Socialista Canario;PSOE;SANTA CRUZ DE TENERIFE;IX;;;;matosgustavo;;CC-PCN-AHÍ - PSOE;1;0;
CAN;1;Mendoza Rodríguez, Melodie;GP Mixto;ASG;SANTA CRUZ DE TENERIFE;IX;;;;melodiemendozar;;CC-PCN-AHÍ - PSOE;0;0;
CAN;1;Montelongo González, Águeda;GP Popular;PP;LAS PALMAS;IX;;;;aguedamontelong;;CC-PCN-AHÍ - PSOE;0;1;
CAN;1;Monzón Navarro, María Concepción;GP Podemos;Podemos;LAS PALMAS;IX;;;;Conchimn;;CC-PCN-AHÍ - PSOE;0;0;
CAN;1;Navarro de Paz, María Australia;GP Popular;PP;LAS PALMAS;IX;Portavoz del Grupo Parlamentario;;;AustraliaPP;;CC-PCN-AHÍ - PSOE;0;1;
CAN;1;Pérez Batista, Astrid María;GP Popular;PP;LAS PALMAS;IX;;;;AstridPerezBat;;CC-PCN-AHÍ - PSOE;0;1;
CAN;0;Pérez Hernández, Manuel Marcos;GP Socialista Canario;PSOE;SANTA CRUZ DE TENERIFE;IX;;;;;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Pitti González, José Manuel;GP Nacionalista Canario;CCa-PNC;SANTA CRUZ DE TENERIFE;IX;;;;josemanuelpitti;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Ramos Chinea, Jesús Ramón;GP Mixto;ASG;SANTA CRUZ DE TENERIFE;IX;;;;RamosChineaJ;;CC-PCN-AHÍ - PSOE;0;0;
CAN;1;Reverón González, Luz;GP Popular;PP;SANTA CRUZ DE TENERIFE;IX;;;;luzreveron;;CC-PCN-AHÍ - PSOE;0;1;
CAN;1;Río Sánchez, María del;GP Podemos;Podemos;LAS PALMAS;IX;;;;MariadelRioS;;CC-PCN-AHÍ - PSOE;0;0;
CAN;1;Rodríguez Herrera, Ventura del Carmen;GP Socialista Canario;PSOE;SANTA CRUZ DE TENERIFE;IX;;;;venturadelcarme;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Rodríguez Pérez, Pedro Manuel;GP Nueva Canarias;NCA;LAS PALMAS;IX;;;;PedroMRodg;;CC-PCN-AHÍ - PSOE;0;0;
CAN;0;Rodríguez Rodríguez, Román;GP Nueva Canarias;NCA;LAS PALMAS;IX;Portavoz del Grupo Parlamentario;;;RomanRodWeb;;CC-PCN-AHÍ - PSOE;0;0;
CAN;0;Rodríguez Valido, Pablo;GP Nacionalista Canario;CCa-PNC;LAS PALMAS;IX;;;;PabloRodriguezV;;CC-PCN-AHÍ - PSOE;1;0;
CAN;0;Ruano León, José Miguel;GP Nacionalista Canario;CCa-PNC;SANTA CRUZ DE TENERIFE;IX;Portavoz del Grupo Parlamentario;;;ruanoleon;;CC-PCN-AHÍ - PSOE;1;0;
CAN;1;Santana Perera, Noemí;GP Podemos;Podemos;LAS PALMAS;IX;Portavoz del Grupo Parlamentario;;;noepmp;;CC-PCN-AHÍ - PSOE;0;0;
CAN;1;Tavío Ascanio, Cristina;GP Popular;PP;SANTA CRUZ DE TENERIFE;IX;Vicepresidenta Segunda de la Mesa;;;cristinatavio;;CC-PCN-AHÍ - PSOE;0;1;
CYL;1;Acevedo Rodríguez, Gloria María  ;GP Socialista;PSOE;LEON;IX;;;;acebedo_g;;PP;0;0;
CYL;0;Aceves Galindo, José Luis;GP Socialista;PSOE;SEGOVIA;IX;;;;jlaceves;;PP;0;0;
CYL;1;Agudíez Calvo, Ana María;GP Socialista;PSOE;SEGOVIA;IX;;;;;;PP;0;0;
CYL;0;Alonso Romero, Jesús;GP Popular;PP;SORIA;IX;;;;jalonsoromero;;PP;1;1;
CYL;0;Álvarez Domínguez, Óscar;GP Socialista;PSOE;LEON;IX;;;;Oalvarezdo;;PP;0;0;
CYL;1;Angulo Martínez, María del Mar  ;GP Popular;PP;SORIA;IX;;;;;;PP;1;1;
CYL;1;Barcones Sanz, Virginia;GP Socialista;PSOE;SORIA;IX;;;;VirBarcones;;PP;0;0;
CYL;1;Barrio Jiménez, Natalia del;GP Podemos Castilla y León;Podemos Castilla y León;SEGOVIA;IX;;;;nataliadbarrio;;PP;0;0;
CYL;1;Blanco Llamas, María Isabel;GP Popular;PP;ZAMORA;IX;;;;MIsabelBlanco;;PP;1;1;
CYL;0;Blanco Muñiz,  Juan Jesús  ;GP Popular;PP;PALENCIA;IX;;;;;;PP;1;1;
CYL;0;Bravo Gozalo, José María;GP Popular;PP;SEGOVIA;IX;;;;;;PP;1;1;
CYL;0;Briones Martínez, Luis ;GP Socialista;PSOE;BURGOS;IX;;;;LuisBrionesMz;;PP;0;0;
CYL;0;Cabadas Cifuentes, Emilio José;GP Popular;PP;ZAMORA;IX;;;;emiliocabadas;;PP;1;1;
CYL;0;Castaño Sequeros, David ;GP Ciudadanos;Ciudadanos;SALAMANCA;IX;;;;davidcsequeros;;PP;0;0;
CYL;0;Centeno Trigos, Alfonso Ángel;GP Popular;PP;VALLADOLID;IX;;;;;;PP;1;1;
CYL;0;Cepa Álvarez, Juan Luis;GP Socialista;PSOE;SALAMANCA;IX;;;;JuanLuisCepa;;PP;0;0;
CYL;0;Chávez Muñoz, Carlos Eduardo;GP Podemos Castilla y León;Podemos Castilla y León;VALLADOLID;IX;Secretario Segundo de la Mesa;;;carlchm;;PP;0;0;
CYL;1;Clemente Municio, Silvia ;GP Popular;PP;SEGOVIA;IX;Presidenta de la Mesa;;;;;PP;1;1;
CYL;1;Cortés Calvo, Irene;GP Popular;PP;BURGOS;IX;;;;irenecortesc5;;PP;1;1;
CYL;1;Crespo Calles, María Manuela;GP Popular;PP;ZAMORA;IX;;;;ManuelaCrespoCa;;PP;1;1;
CYL;0;Cruz García, Salvador ;GP Popular;PP;SALAMANCA;IX;;;;;;PP;1;1;
CYL;0;Delgado Palacios, José Ignacio ;GP Ciudadanos;Ciudadanos;BURGOS;IX;;;;JIDelgadoCs;;PP;0;0;
CYL;1;Díaz-Caneja Fernández, María Josefa ;GP Socialista;PSOE;LEON;IX;;;;;;PP;0;0;
CYL;0;Díez Romero, Félix ;GP Podemos Castilla y León;Podemos Castilla y León;BURGOS;IX;;;;felix_mdep;;PP;0;0;
CYL;1;Domínguez Arroyo, Laura ;GP Podemos Castilla y León;Podemos Castilla y León;BURGOS;IX;;;;LauraDom1;;PP;0;0;
CYL;0;Fernández Carriedo, Carlos Javier Amando ;GP Popular;PP;PALENCIA;IX;;;;cfcarriedo;;PP;1;1;
CYL;0;Fernández Mañueco, Alfonso Fernando ;GP Popular;PP;SALAMANCA;IX;;;;alferma1;;PP;1;1;
CYL;0;Fernández Santiago, José Manuel ;GP Popular;PP;AVILA;IX;;;;JoseFSantiago21;;PP;1;1;
CYL;0;Fernández Santos, Juan Pablo ;GP Podemos Castilla y León;Podemos Castilla y León;LEON;IX;Portavoz del Grupo Parlamentario;;;_PabloFdez_;;PP;0;0;
CYL;0;Fuentes Rodríguez, Luis ;GP Ciudadanos;Ciudadanos;VALLADOLID;IX;Portavoz del Grupo Parlamentario;;;LuisFuentesCs;;PP;0;0;
CYL;0;Galicia Jaramillo, Vidal ;GP Popular;PP;AVILA;IX;;;;;;PP;1;1;
CYL;1;García Cirac, María Josefa ;GP Popular;PP;SALAMANCA;IX;;;;;;PP;1;1;
CYL;1;García Herrero, María Ángeles ;GP Popular;PP;SEGOVIA;IX;;;;ppcarbonero;;PP;1;1;
CYL;0;García Martínez, Manuel ;GP Popular;PP;LEON;IX;;;;ManuelGarciaVq;;PP;1;1;
CYL;1;García Rodríguez, Alicia ;GP Popular;PP;AVILA;IX;;;;AliciaGarcia_Av;;PP;1;1;
CYL;1;González Guerrero, Lorena ;GP Podemos Castilla y León;Podemos Castilla y León;LEON;IX;;;;Lorena_Podemos;;PP;0;0;
CYL;1;González Pereda, María Mar ;GP Popular;PP;LEON;IX;;;;;;PP;1;1;
CYL;0;González Reglero, Pedro ;GP Socialista;PSOE;VALLADOLID;IX;;;;;;PP;0;0;
CYL;0;Guerrero Arroyo, Jesús ;GP Socialista;PSOE;PALENCIA;IX;;;;Jesus_GuerreroA;;PP;0;0;
CYL;0;Heras Jiménez, Pedro Antonio ;GP Popular;PP;SORIA;IX;;;;;;PP;1;1;
CYL;0;Hernández Martínez, Ángel ;GP Socialista;PSOE;SORIA;IX;;;;angelherma;;PP;0;0;
CYL;0;Herrera Campo, Juan Vicente ;GP Popular;PP;BURGOS;IX;;;;;;PP;1;1;
CYL;0;Hoz Quintano, Raúl de la ;GP Popular;PP;VALLADOLID;IX;Portavoz del Grupo Parlamentario;;;raulhoz;;PP;1;1;
CYL;0;Ibáñez Hernando, Ángel Mariano ;GP Popular;PP;BURGOS;IX;;;;;;PP;1;1;
CYL;0;Izquierdo Roncero, José Javier ;GP Socialista;PSOE;VALLADOLID;IX;;;;javizqui;;PP;0;0;
CYL;1;Jiménez Campano, Virginia ;GP Socialista;PSOE;BURGOS;IX;;;;;;PP;0;0;
CYL;0;López Prieto, Ricardo ;GP Podemos Castilla y León;Podemos Castilla y León;PALENCIA;IX;;;;RicarLP;;PP;0;0;
CYL;0;López Vilaboa, José Máximo ;GP Popular;PP;BURGOS;IX;;;;;;PP;1;1;
CYL;0;Lora Cumplido, Álvaro ;GP Socialista;PSOE;LEON;IX;;;;alora86;;PP;0;0;
CYL;1;Marcos Ortega, Milagros ;GP Popular;PP;PALENCIA;IX;;;;milamarcos08;;PP;1;1;
CYL;1;Maroto del Olmo, Marta  ;GP Popular;PP;VALLADOLID;IX;;;;;;PP;1;1;
CYL;0;Martín Benito, José Ignacio ;GP Socialista;PSOE;ZAMORA;IX;;;;cortes_joseigna;;PP;0;0;
CYL;1;Martín Juárez, María Mercedes ;GP Socialista;PSOE;AVILA;IX;;;;mmjisasi13;;PP;0;0;
CYL;0;Martín Martínez, José Francisco ;GP Socialista;PSOE;VALLADOLID;IX;;;;;;PP;0;0;
CYL;0;Martínez Antolín, Jorge Domingo ;GP Popular;PP;PALENCIA;IX;;;;;;PP;1;1;
CYL;1;Miguélez Simón, María Concepción ;GP Popular;PP;SALAMANCA;IX;;;;;;PP;1;1;
CYL;0;Mitadiel Martínez, Manuel ;GP Ciudadanos;Ciudadanos;LEON;IX;;;;mmitadiel;;PP;0;0;
CYL;0;Montero Muñoz, Juan Carlos ;GP Socialista;PSOE;AVILA;IX;;;;;;PP;0;0;
CYL;1;Moreno Saugar, María Victoria ;GP Popular;PP;AVILA;IX;;;;;;PP;1;1;
CYL;1;Muñoz de la Peña González, Ana Maria;GP Socialista;PSOE;SALAMANCA;IX;;;;anamunozdelapen;;PP;0;0;
CYL;1;Muñoz Sánchez, Isabel ;GP Podemos Castilla y León;Podemos Castilla y León;SALAMANCA;IX;;;;belsaisalamanca;;PP;0;0;
CYL;1;Olmo Moro, Maria del Pilar del;GP Popular;PP;VALLADOLID;IX;;;;;;PP;1;1;
CYL;0;Otero Merayo, José Manuel ;GP Popular;PP;LEON;IX;;;;;;PP;1;1;
CYL;1;Pablos Labajo, María Consolación ;GP Socialista;PSOE;PALENCIA;IX;;;;chelopablos;;PP;0;0;
CYL;0;Pablos Romo, Fernando ;GP Socialista;PSOE;SALAMANCA;IX;;;;FerPablosRomo;;PP;0;0;
CYL;1;Pascual Álvarez, Adela ;GP Podemos Castilla y León;Podemos Castilla y León;VALLADOLID;IX;;;;adelap328;;PP;0;0;
CYL;1;Pelegrina Cortijo, Laura ;GP Socialista;PSOE;VALLADOLID;IX;;;;;;PP;0;0;
CYL;0;Ramos Manzano, Francisco Julián ;GP Popular;PP;SALAMANCA;IX;;;;;;PP;1;1;
CYL;0;Reguera Acevedo, Óscar ;GP Popular;PP;ZAMORA;IX;Secretario Primero de la Mesa;;;;;PP;1;1;
CYL;0;Rodríguez Rubio, Celestino ;GP Socialista;PSOE;LEON;IX;;;;TinoRodriguez82;;PP;0;0;
CYL;1;Rodríguez Tobal, María Josefa ;GP Podemos Castilla y León;Podemos Castilla y León;ZAMORA;IX;;;;soymjtobal_r;;PP;0;0;
CYL;1;Rosado Diago, María Belén ;GP Ciudadanos;Ciudadanos;AVILA;IX;Secretaria Tercera de la Mesa;;;be_rosado;;PP;0;0;
CYL;0;Ruiz Medrano, Ramiro Felipe ;GP Popular;PP;VALLADOLID;IX;Vicepresidente 1º de la Mesa;;;;;PP;1;1;
CYL;1;Sánchez Hernández, Ana ;GP Socialista;PSOE;ZAMORA;IX;Vicepresidenta 2ª de la Mesa;;;ana_schez;;PP;0;0;
CYL;0;Santiago-Juárez López, José Antonio de ;GP Popular;PP;VALLADOLID;IX;;;;;;PP;1;1;
CYL;0;Santos Reyero, Luis Mariano ;GP Mixto;UPL;LEON;IX;Portavoz del Grupo Parlamentario;;;luismasr;;PP;0;0;
CYL;0;Sanz Vitorio, Juan José ;GP Popular;PP;SEGOVIA;IX;;;;jjsanzvitorio;;PP;1;1;
CYL;0;Sarrión Andaluz, José ;GP Mixto;IU-Equo;VALLADOLID;IX;Portavoz del Grupo Parlamentario;;;jsarrionan;;PP;0;0;
CYL;0;Silván Rodríguez, Antonio ;GP Popular;PP;LEON;IX;;;;AntonioSilvan_;;PP;1;1;
CYL;1;Sopeña Ballina, Ana Rosa ;GP Popular;PP;LEON;IX;;;;;;PP;1;1;
CYL;0;Tudanca Fernández, Luis ;GP Socialista;PSOE;BURGOS;IX;Portavoz del Grupo Parlamentario;;;luistudanca;;PP;0;0;
CYL;1;Vallejo Quevedo, María Paloma ;GP Popular;PP;VALLADOLID;IX;;;;;;PP;1;1;
CYL;0;Vázquez Ramos, Alejandro ;GP Popular;PP;BURGOS;IX;;;;;;PP;1;1;
CYL;1;Villoria López, María Lourdes ;GP Popular;PP;SALAMANCA;IX;;;;;;PP;1;1;
RIO;1;Andreu Rodríguez, Concepción;GP Socialista;PSOE;LA RIOJA;IX;Portavoz del Grupo Parlamentario;;;ConchaAndreu;;PP;0;0;
RIO;1;Arruga Segura, María Concepción;GP Popular;PP;LA RIOJA;IX;;;;concha_arruga;;PP;1;1;
RIO;0;Azofra Ramos, Álvaro Hugo;GP Popular;PP;LA RIOJA;IX;;;;AlvaroAzofra7;;PP;1;1;
RIO;0;Calvo García, Juan Miguel;GP Podemos La Rioja;Podemos La Rioja;LA RIOJA;IX;;;;juancalvo25;;PP;0;0;
RIO;0;Cantabrana González, Germán ;GP Podemos La Rioja;Podemos La Rioja;LA RIOJA;IX;;;;germanlogro;;PP;0;0;
RIO;0;Caperos Elosúa, Félix;GP Socialista;PSOE;LA RIOJA;IX;;;;felixcaperos;;PP;0;0;
RIO;0;Ceniceros González, José Ignacio;GP Popular;PP;LA RIOJA;IX;;;;jiceniceros;;PP;1;1;
RIO;0;Cuevas Villoslada, Carlos;GP Popular;PP;LA RIOJA;IX;;;;CarlosCuevasV;;PP;1;1;
RIO;0;Díaz Marín, Raúl;GP Socialista;PSOE;LA RIOJA;IX;;;;rauldiaz_;;PP;0;0;
RIO;1;Fernández Núñez, Emilia;GP Socialista;PSOE;LA RIOJA;IX;;;;EmiFernandezN;;PP;0;0;
RIO;1;Garajea de la Torre, Rebeca;GP Ciudadanos;Ciudadanos;LA RIOJA;IX;;;;RebecaGrajea;;PP;0;0;
RIO;0;García García, Jesús María;GP Socialista;PSOE;LA RIOJA;IX;;;;;;PP;0;0;
RIO;0;Garrido Martínez, Jesús Ángel;GP Popular;PP;LA RIOJA;IX;;;;;;PP;1;1;
RIO;1;González García, Ana Lourdes;GP Popular;PP;LA RIOJA;IX;Presidenta de la Mesa;;;;;PP;1;1;
RIO;1;González-Cuevas Sevilla, María del Carmen;GP Popular;PP;LA RIOJA;IX;;;;;;PP;1;1;
RIO;1;Laorden Paniagua, Regina;GP Popular;PP;LA RIOJA;IX;;;;;;PP;1;1;
RIO;1;Manzanos Martínez, Noemí;GP Popular;PP;LA RIOJA;IX;;;;NOE_MANZANOS;;PP;1;1;
RIO;0;Martínez Flaño, Tomás;GP Ciudadanos;Ciudadanos;LA RIOJA;IX;Vicepresidente primero de la Mesa;;;TomsMartnezFlao;;PP;0;0;
RIO;1;Moreno Hernández, Noelia;GP Popular;PP;LA RIOJA;IX;;;;NOEMORHER;;PP;1;1;
RIO;0;Ocón Pascual, Francisco Javier;GP Socialista;PSOE;LA RIOJA;IX;;;;fjoconp;;PP;0;0;
RIO;1;Orradre Castillo, Sara Isabel;GP Socialista;PSOE;LA RIOJA;IX;;;;SaraOrradre;;PP;0;0;
RIO;1;Preciado Moreno, María Yolanda;GP Popular;PP;LA RIOJA;IX;;;;Yolanda190862;;PP;1;1;
RIO;1;Río Pozo, Nuria del;GP Socialista;PSOE;LA RIOJA;IX;;;;soguchu;;PP;0;0;
RIO;1;Rodríguez Valladolid, Natalia;GP Podemos La Rioja;Podemos La Rioja;LA RIOJA;IX;;;;AlitanaNatalia;;PP;0;0;
RIO;1;Sáenz Blanco, Raquel;GP Popular;PP;LA RIOJA;IX;;;;;;PP;1;1;
RIO;0;Sáez Rojo, Pedro Manuel;GP Popular;PP;LA RIOJA;IX;;;;pmsaez;;PP;1;1;
RIO;1;Sáinz Álvarez, Ana Carmen;GP Podemos La Rioja;Podemos La Rioja;LA RIOJA;IX;Portavoz del Grupo Parlamentario;;;AnaCarmenSainz2;;PP;0;0;
RIO;1;Santos Preciado, Ana María;GP Socialista;PSOE;LA RIOJA;IX;Vicepresidenta Segunda de la Mesa;;;anasantospre;;PP;0;0;
RIO;0;Sanz Alonso, Pedro;GP Popular;PP;LA RIOJA;IX;;;;;;PP;1;1;
RIO;0;Ubis López, Diego;GP Ciudadanos;Ciudadanos;LA RIOJA;IX;Portavoz del Grupo Parlamentario;;;dubis;;PP;0;0;
RIO;0;Vadillo Arnáez, José Félix;GP Popular;PP;LA RIOJA;IX;Secretario Primero de la Mesa;;;jfvadillo;;PP;1;1;
RIO;0;Vallejo García, Luis David;GP Ciudadanos;Ciudadanos;LA RIOJA;IX;;;;Ldavidvallejo;;PP;0;0;
RIO;0;Velasco García, Ricardo;GP Socialista;PSOE;LA RIOJA;IX;Secretario Segundo de la Mesa;;;VelascoGarciaR;;PP;0;0;
CLM;1;Abengózar Castillo, Ana Isabel;GP Socialista;PSOE;CIUDAD REAL;IX;;;;;;PSOE;1;0;
CLM;1;Agudo Alonso, Carolina;GP Popular;PP;TOLEDO;IX;;;;carolagudo;;PSOE;0;1;
CLM;1;Alonso Rojas, Claudia;GP Popular;PP;TOLEDO;IX;;;;claudiaalonsso;;PSOE;0;1;
CLM;1;Arnedo Megías, Cesárea;GP Popular;PP;ALBACETE;IX;Secretaria 2ª de la Mesa;;;;;PSOE;0;1;
CLM;1;Callado García, Pilar;GP Socialista;PSOE;ALBACETE;IX;;;;Pilarcallado;;PSOE;1;0;
CLM;0;Cañizares Jiménez, Francisco;GP Popular;PP;CIUDAD REAL;IX;Portavoz del Grupo Parlamentario;;;;;PSOE;0;1;
CLM;1;Díaz García, María;GP Podemos;Podemos;TOLEDO;IX;Vicepresidenta 1ª de la Mesa;;;MDiaz_Garcia;;PSOE;0;0;
CLM;0;Escudero Palomo, José Luis;GP Socialista;PSOE;GUADALAJARA;IX;;;;JL_escudero;;PSOE;1;0;
CLM;0;Esteban Santamaría, Rafael;GP Socialista;PSOE;GUADALAJARA;IX;;;;Rafa_Esteban_;;PSOE;1;0;
CLM;1;Fernández Morena, Blanca Pilar;GP Socialista;PSOE;CIUDAD REAL;IX;Portavoz del Grupo Parlamentario;;;blancaporzuna;;PSOE;1;0;
CLM;0;Fernández Vaquero, Gregorio Jesús;GP Socialista;PSOE;TOLEDO;IX;Presidente de la Mesa;;;jfvaquero;;PSOE;1;0;
CLM;1;García Saco, María del Rosario;GP Socialista;PSOE;TOLEDO;IX;;;;charocamarena;;PSOE;1;0;
CLM;0;García-Page Sánchez, Emiliano;GP Socialista;PSOE;TOLEDO;IX;;;;garciapage;;PSOE;1;0;
CLM;0;González Caballero, Miguel Ángel ;GP Socialista;PSOE;CIUDAD REAL;IX;;;;Migonzalezcaba;;PSOE;1;0;
CLM;1;Guarinos López, Ana Cristina;GP Popular;PP;GUADALAJARA;IX;;;;;;PSOE;0;1;
CLM;0;Llorente Sánchez, David;GP Podemos;Podemos;GUADALAJARA;IX;Portavoz del Grupo Parlamentario;;;DavidLlorenteS;;PSOE;0;0;
CLM;0;Lucas-Torres López-Casero, Antonio José;GP Popular;PP;CIUDAD REAL;IX;;;;alucastorres;;PSOE;0;1;
CLM;0;Marín Megía, Fausto ;GP Socialista;PSOE;CIUDAD REAL;IX;;;;MARINMEGIA;;PSOE;1;0;
CLM;0;Martínez Gómez, Antonio;GP Popular;PP;ALBACETE;IX;;;;;;PSOE;0;1;
CLM;0;Martínez Guijarro, José Luis;GP Socialista;PSOE;CUENCA;IX;;;;Guijarrojl;;PSOE;1;0;
CLM;1;Martínez Peñarrubia, María Pilar;GP Popular;PP;CUENCA;IX;;;;;;PSOE;0;1;
CLM;1;Merino Chacón, María Dolores;GP Popular;PP;CIUDAD REAL;IX;;;;lolamerino68;;PSOE;0;1;
CLM;0;Mora Rodríguez, Fernando;GP Socialista;PSOE;TOLEDO;IX;;;;fmora20158;;PSOE;1;0;
CLM;0;Navarrete Pérez, Josefa;GP Socialista;PSOE;ALBACETE;IX;Secretaria 1ª de la Mesa;;;JOSEFANAVARRET2;;PSOE;1;0;
CLM;0;Núñez Núñez, Francisco Javier;GP Popular;PP;ALBACETE;IX;;;;paconunez_;;PSOE;0;1;
CLM;0;Robisco Pascual, Lorenzo;GP Popular;PP;GUADALAJARA;IX;;;;;;PSOE;0;1;
CLM;1;Roldán García, María;GP Popular;PP;CUENCA;IX;;;;;;PSOE;0;1;
CLM;0;Sáez Cruz, Emilio;GP Socialista;PSOE;ALBACETE;IX;;;;emiliosaezcruz;;PSOE;1;0;
CLM;0;Tirado Ochoa, Vicente;GP Popular;PP;TOLEDO;IX;Vicepresidente 2º de la Mesa;;;;;PSOE;0;1;
CLM;1;Torralba Valiente, Carmen;GP Socialista;PSOE;CUENCA;IX;;;;;;PSOE;1;0;
CLM;0;Tortosa Ruiz, José Manuel;GP Popular;PP;CUENCA;IX;;;;;;PSOE;0;1;
CLM;1;Valentín González, María Cortes;GP Popular;PP;CIUDAD REAL;IX;;;;;;PSOE;0;1;
CLM;0;Velázquez Romo, Carlos;GP Popular;PP;TOLEDO;IX;;;;cvelazquezromo;;PSOE;0;1;
