Male predictors:
word : coef : odds_ratio
qué : 0.8777442899500743 : 2.405467544714294
nuestro : 0.8696106381311034 : 2.3859816623610017
galardonar : 0.8695040167318041 : 2.3857272792190427
twitter : 0.7899405053705859 : 2.20326533990161
quien : 0.731712777503467 : 2.078637804530585
machismo : 0.6664163347336548 : 1.9472465220505188
abrazo : 0.6571188274717045 : 1.929225886678987
subasta : 0.6519786259963581 : 1.9193347200031934
con : 0.639327345391495 : 1.895205631650235
tierra : 0.6377092508590494 : 1.8921414894841966
sin : 0.6358014694438309 : 1.8885351382743176
tuyo : 0.6093715114481705 : 1.839275072124171
espejo : 0.580329527082329 : 1.7866270757649965
celebrar : 0.5788151494269054 : 1.7839234952805063
opinión : 0.563734645421563 : 1.7572228653659725
comisión_de_cultura : 0.5435813258681458 : 1.722163459761075
gracias : 0.52328177063838 : 1.687556746303687
👏 : 0.5166106026519092 : 1.6763362403160977
gran : 0.5064478381858268 : 1.6593863049250637
iniciativa : 0.4998530873523475 : 1.6484790704845818
300 : 0.4946438434330372 : 1.639914068870312
demostrar : 0.49014097913858606 : 1.632546358711969
aula : 0.4894912913353426 : 1.6314860577240897
ciudadano : 0.48914610246675216 : 1.63092298408667
my : 0.4828947991126092 : 1.6207593907169535
esperar : 0.4736637998115784 : 1.6058670034721128
☃ : 0.4720355111045033 : 1.6032543160472659
acabar : 0.45152981036328455 : 1.570713241836568
necesitar : 0.44216669044238066 : 1.556075101664062
enorme : 0.437482450016393 : 1.5488031169263021
creer : 0.4294602034279605 : 1.5364279411297446
on : 0.428045137464918 : 1.534255331800879
arte : 0.42475613026431674 : 1.529217444332578
week : 0.41253294101055216 : 1.5106393034733128
with : 0.4097127522075887 : 1.5063850171893047
calidad : 0.3954809456411291 : 1.48509827073032
hermoso : 0.3942238686902692 : 1.483232560840562
deporte : 0.38955888924234816 : 1.4763294254389916
declarar : 0.388301965419991 : 1.4744749575211118
mañana : 0.38644680410067683 : 1.471742104339166
mas : 0.38630171212760395 : 1.4715285818639663
compartir : 0.3601027839947232 : 1.4334767454548223
Verb, Future : 0.3554917591452756 : 1.4268821641338438
yours : 0.3536185447575768 : 1.4242118097883687
que : 0.3502939823051886 : 1.4194847906702999
derecho : 0.3405641191709776 : 1.4057403720242359
problema : 0.2945397364740412 : 1.3425083088564274
gracia : 0.28683245737965163 : 1.3322009943314168
de : 0.284607282257395 : 1.32923990950892
querer : 0.2841819717814014 : 1.3286746900556945
su : 0.28041263723889537 : 1.3236758976297152
💨 : 0.2719891765987525 : 1.3125727947322028
compañero : 0.26558781858042535 : 1.3041973819560608
construir : 0.2655446644291631 : 1.3041411016393376
diálogo : 0.22723211148829073 : 1.2551211621735399
1 : 0.22560928280702877 : 1.253085967385995
presentar : 0.22099142176642012 : 1.2473127307782206
Adverb : 0.22077315304667025 : 1.2470405111349432
garantizar : 0.2047982139833835 : 1.2272773925592761
vanguardia : 0.2006794562367606 : 1.2222329298825374
Verb : 0.19524389918566734 : 1.2156074360000957
felicidad : 0.19216740373166036 : 1.2118733721098638
además : 0.18999633413225522 : 1.2092451647162814
tarde : 0.1890495732175852 : 1.2081008404442983
bebé : 0.18717768303705018 : 1.2058415236001974
recuperación : 0.18036513108436544 : 1.197654584212476
d : 0.15426970024451483 : 1.1668055320838786
andaluz : 0.148766751497505 : 1.1604022955431395
solución : 0.1483644642821925 : 1.159935574419288
a : 0.14559843342356815 : 1.1567315900290625
🌹 : 0.1369549346945394 : 1.146776467524093
_#hashtag : 0.13597075832016575 : 1.145648392421555
Adjective : 0.1306154850488313 : 1.1395295309185391
“ : 0.12126024212842579 : 1.1289186663386543
